Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,ITSA4 BS Equity,RADL3 BS Equity,GGBR4 BS Equity,SBSP3 BS Equity,UGPA3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,CPLE6 BS Equity,CCRO3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,CPFE3 BS Equity,BRAP4 BS Equity,BRKM5 BS Equity,USIM5 BS Equity,ALPA4 BS Equity,GOLL4 BS Equity
2011-02-03,57.27,28.03,13.288,31.52,10.766,22.491,29.26,8.851,2.845,5.48,2.269,21.81,13.647,13.225,8.624,39.0,9.402,27.56,4.205,11.663,13.87,20.498,7.43,26.95,20.6,27.079,28.5,19.309,18.608,20.9,19.143,5.998,23.17
2011-02-04,56.34,27.62,12.92,31.0,10.406,22.491,28.1,8.695,2.82,5.3,2.231,21.333,13.367,12.838,8.339,39.16,9.141,27.25,4.18,11.265,13.53,20.298,7.2,26.9,20.56,26.446,27.95,18.992,18.301,20.13,18.632,6.011,22.67
2011-02-07,56.76,27.22,13.051,30.51,10.513,22.621,28.28,8.751,2.737,5.343,2.26,21.429,13.68,12.663,8.41,39.0,9.332,27.6,4.21,11.558,14.24,20.398,7.39,27.03,20.6,26.634,28.04,19.039,18.485,20.8,18.711,5.95,22.7
2011-02-08,56.31,26.96,13.442,30.02,10.798,22.671,28.8,8.811,2.722,5.55,2.219,21.61,13.653,12.545,8.62,39.2,9.217,27.37,4.144,11.458,14.19,20.923,7.37,27.14,20.592,26.861,28.41,19.129,18.322,20.7,18.927,5.95,23.09
2011-02-09,54.6,26.18,13.126,29.12,10.598,22.621,28.08,8.591,2.811,5.366,2.173,20.905,13.433,12.269,8.464,38.5,9.123,26.75,4.024,11.2,13.79,20.498,7.15,27.01,20.152,25.851,27.3,18.765,17.679,20.11,18.465,5.974,22.08
2011-02-10,55.31,26.27,13.051,29.42,10.62,22.491,28.24,8.451,2.959,5.376,2.233,21.571,13.43,12.513,8.535,38.41,9.123,26.57,4.0,11.2,13.63,20.488,7.2,27.0,19.912,26.495,26.98,18.817,17.605,20.2,18.78,5.95,22.5
2011-02-11,56.45,26.4,13.558,29.57,11.012,22.551,29.58,8.759,2.929,5.56,2.312,21.81,13.52,12.563,8.834,39.0,9.085,27.07,4.029,11.4,13.82,21.173,7.3,27.06,19.96,26.98,27.04,18.954,17.9,20.3,18.73,6.125,23.71
2011-02-14,57.55,26.75,13.66,30.17,11.04,22.491,29.77,8.751,2.922,5.616,2.337,21.971,14.04,12.8,8.863,38.95,9.068,27.33,3.98,11.573,14.17,20.928,7.22,27.13,19.88,27.079,27.22,18.836,18.178,20.3,18.622,6.281,23.62
2011-02-15,57.36,26.97,13.9,30.63,11.186,22.521,30.4,8.891,2.925,5.692,2.337,21.857,14.237,12.65,8.962,39.0,9.106,27.7,3.97,11.39,14.04,21.358,7.27,27.3,19.656,26.832,27.27,18.855,18.002,20.0,18.485,6.419,23.1
2011-02-16,57.91,27.31,14.212,30.91,11.489,22.771,31.43,9.06,2.96,5.805,2.354,22.181,14.133,12.715,9.123,39.9,9.395,28.73,4.03,11.428,14.2,21.948,7.6,27.87,20.144,27.218,27.96,19.356,18.342,20.5,19.311,6.551,23.46
2011-02-17,57.99,27.25,14.347,30.65,11.503,22.871,31.23,9.11,3.092,5.861,2.327,22.533,13.96,12.945,9.094,40.98,9.374,28.71,4.169,11.638,13.9,21.813,7.35,27.96,19.992,27.723,27.4,19.535,18.26,20.06,19.959,6.612,23.02
2011-02-18,57.4,27.37,14.283,30.94,11.439,23.191,31.14,9.23,3.124,5.842,2.423,22.886,14.003,12.845,9.023,40.24,9.493,29.65,4.24,11.625,14.3,21.848,7.38,28.81,20.44,28.158,27.64,19.672,18.158,19.95,20.677,6.479,23.0
2011-02-21,56.1,27.4,14.061,30.95,11.289,23.081,30.66,9.188,3.047,5.786,2.365,22.286,14.0,12.8,8.934,40.0,9.625,29.7,4.225,11.503,14.13,21.643,7.35,28.5,20.6,27.178,27.05,19.498,17.736,19.79,20.077,6.281,22.16
2011-02-22,54.98,27.77,13.753,31.54,11.004,23.111,29.35,8.991,3.081,5.64,2.423,21.648,13.917,12.95,8.766,39.4,9.607,29.25,4.22,11.513,14.03,21.698,7.35,28.61,20.96,26.485,27.04,19.71,17.388,19.38,19.743,6.311,22.37
2011-02-23,56.0,28.71,13.821,33.01,11.047,23.141,29.4,8.753,3.038,5.701,2.329,21.39,14.07,13.1,8.802,39.75,9.395,28.68,4.196,11.415,13.54,21.948,7.35,29.15,20.68,26.139,26.91,19.526,17.474,19.3,18.721,6.227,21.3
2011-02-24,55.51,28.37,13.693,32.41,11.108,23.141,29.3,8.659,2.951,5.673,2.337,21.029,13.747,13.0,8.873,39.91,9.332,28.8,4.133,11.315,13.35,21.438,7.4,29.24,20.68,25.525,26.7,19.876,17.441,19.7,18.337,6.161,22.04
2011-02-25,55.7,28.6,13.633,32.86,11.15,22.991,29.17,8.715,2.939,5.611,2.346,20.81,13.863,13.0,8.873,40.05,9.367,28.65,4.12,11.45,13.7,21.498,7.49,29.5,20.72,25.396,26.5,19.98,17.679,20.0,18.288,6.275,21.72
2011-02-28,56.3,28.58,13.892,32.6,11.404,23.491,29.75,8.831,2.966,5.72,2.442,20.943,13.59,13.095,9.052,40.71,9.628,28.9,4.18,11.6,14.01,21.103,7.65,30.26,20.8,25.584,26.65,20.452,17.679,20.28,18.681,6.395,22.02
2011-03-01,55.24,28.29,13.592,32.15,11.225,23.131,28.95,9.04,3.004,5.564,2.481,20.59,13.71,13.05,8.998,40.65,9.58,28.8,4.16,11.603,13.59,21.138,7.75,29.46,20.96,25.05,26.25,20.325,17.38,20.11,17.993,6.305,21.3
2011-03-02,56.18,28.9,13.641,33.2,11.215,23.441,29.18,9.378,3.071,5.607,2.404,20.714,13.8,13.175,8.97,41.4,9.754,28.89,4.185,11.773,13.48,20.968,7.78,29.5,21.04,25.218,26.29,20.107,17.654,20.62,18.632,6.215,21.3
2011-03-03,56.6,28.96,13.975,33.16,11.414,23.691,29.54,9.164,3.077,5.687,2.456,21.667,14.017,13.29,9.151,41.4,9.938,28.8,4.21,11.878,13.7,21.223,7.9,29.45,21.16,26.436,26.8,20.084,17.802,20.89,19.714,6.251,21.5
2011-03-04,55.65,29.08,14.02,33.65,11.439,23.941,29.62,8.961,3.056,5.677,2.404,21.19,13.967,13.425,9.191,41.26,10.053,28.5,4.248,11.94,13.6,21.468,7.76,29.6,21.12,26.04,26.88,20.462,17.724,20.94,20.451,6.257,21.36
2011-03-07,55.65,29.08,14.02,33.65,11.439,23.941,29.62,8.961,3.056,5.677,2.404,21.19,13.967,13.425,9.191,41.26,10.053,28.5,4.248,11.94,13.6,21.468,7.76,29.6,21.12,26.04,26.88,20.462,17.724,20.94,20.451,6.257,21.36
2011-03-08,55.65,29.08,14.02,33.65,11.439,23.941,29.62,8.961,3.056,5.677,2.404,21.19,13.967,13.425,9.191,41.26,10.053,28.5,4.248,11.94,13.6,21.468,7.76,29.6,21.12,26.04,26.88,20.462,17.724,20.94,20.451,6.257,21.36
2011-03-09,53.62,28.55,13.596,32.81,11.183,24.281,28.85,8.901,3.107,5.541,2.325,20.952,14.087,13.365,9.012,41.14,10.102,28.83,4.31,11.908,13.82,21.773,7.8,30.08,21.104,25.554,26.45,20.188,17.073,21.25,20.304,6.239,21.3
2011-03-10,52.1,28.12,13.074,32.1,10.769,23.761,28.01,8.957,3.009,5.357,2.26,20.476,13.883,13.105,8.709,41.89,10.116,28.56,4.319,12.088,13.35,22.093,7.78,29.61,20.8,25.139,25.79,20.396,16.582,21.22,19.802,6.011,20.72
2011-03-11,52.82,28.17,13.397,32.22,10.869,24.081,28.18,9.12,2.967,5.48,2.317,20.038,14.233,13.125,8.766,41.41,10.332,28.8,4.4,11.9,13.61,22.598,7.87,30.0,20.792,24.644,25.8,20.514,16.766,21.0,20.726,6.329,21.21
2011-03-14,53.0,28.28,13.461,32.45,10.937,24.441,28.5,9.02,2.978,5.513,2.327,20.781,14.827,13.205,8.763,42.3,10.381,28.8,4.37,11.973,13.55,22.958,7.7,30.59,21.16,25.584,26.4,20.821,16.88,21.06,21.159,6.521,21.2
2011-03-15,52.05,28.04,13.622,32.13,11.044,24.171,28.83,8.977,2.951,5.583,2.298,21.076,14.707,13.05,8.802,42.09,10.224,29.08,4.36,11.925,13.56,22.998,7.65,30.21,21.04,25.832,26.5,20.987,16.569,20.9,20.884,6.521,22.19
2011-03-16,50.75,27.78,13.299,31.8,10.833,23.551,28.15,8.791,2.922,5.465,2.327,20.4,14.26,13.05,8.649,41.39,9.945,28.21,4.26,11.488,13.3,22.998,7.47,29.24,20.48,25.119,25.55,20.325,16.27,20.38,20.697,6.503,21.89
2011-03-17,52.19,28.08,13.228,32.22,10.833,23.681,28.1,8.781,2.951,5.475,2.404,20.314,14.333,13.05,8.638,41.5,10.098,28.44,4.25,11.535,13.62,22.793,7.43,29.58,20.24,24.851,25.53,20.419,16.59,20.44,20.549,6.612,21.62
2011-03-18,52.88,27.9,13.509,31.97,10.976,24.001,28.5,8.889,2.996,5.574,2.394,20.286,14.403,13.02,8.738,41.6,9.997,28.6,4.294,11.34,13.85,22.993,7.47,30.29,20.12,24.752,25.97,20.325,16.954,20.6,20.726,6.612,21.74
2011-03-21,53.0,28.13,13.513,32.25,11.072,24.011,28.54,8.923,2.999,5.588,2.385,19.286,14.727,13.36,8.791,38.98,10.098,29.15,4.296,11.425,14.07,22.648,7.61,30.0,20.16,23.713,25.82,20.854,16.95,20.74,20.215,6.594,21.41
2011-03-22,52.7,28.33,13.956,32.6,11.439,24.431,29.0,9.001,3.033,5.748,2.442,19.181,14.92,13.475,9.08,38.9,10.238,28.96,4.35,11.75,13.82,22.823,7.69,30.45,20.8,23.663,25.81,20.864,16.991,20.52,20.136,6.642,21.68
2011-03-23,53.49,28.62,13.81,32.99,11.286,24.431,28.85,9.048,3.01,5.706,2.442,19.314,14.813,13.5,8.945,39.1,10.276,29.94,4.4,11.773,13.85,22.848,8.1,30.34,21.104,23.762,26.25,21.081,17.278,20.49,20.127,6.551,22.0
2011-03-24,52.85,28.43,13.829,32.75,11.279,24.641,28.7,8.961,3.077,5.725,2.462,19.238,14.933,13.505,8.977,41.5,10.401,30.39,4.375,11.763,14.1,23.088,8.3,30.61,21.04,23.653,26.3,21.199,17.22,20.43,19.753,6.551,22.09
2011-03-25,52.86,28.64,13.832,33.0,11.268,24.671,28.55,8.931,3.16,5.729,2.5,19.095,15.0,13.6,8.923,41.17,10.443,30.45,4.355,11.575,13.36,22.693,8.45,30.6,21.16,23.465,26.45,21.36,17.359,20.58,19.134,6.551,22.15
2011-03-28,52.51,28.35,13.829,32.5,11.222,24.241,28.37,8.769,3.189,5.715,2.485,19.038,14.833,13.6,9.337,38.25,10.471,30.15,4.37,11.623,13.43,22.173,8.6,30.03,21.32,23.436,26.55,21.114,17.061,20.5,18.76,6.431,22.25
2011-03-29,53.59,28.35,13.731,32.42,11.215,24.291,28.21,8.835,3.141,5.696,2.435,19.105,15.033,13.745,9.568,36.26,10.701,30.2,4.34,11.738,13.47,22.848,8.3,30.0,21.28,23.673,26.85,21.228,17.314,20.85,18.947,6.485,22.09
2011-03-30,52.9,28.37,14.121,32.42,11.564,24.391,28.83,9.068,3.099,5.833,2.462,19.048,15.183,13.68,9.757,36.24,10.76,30.4,4.45,12.085,13.35,23.098,8.27,30.62,21.88,23.683,26.68,21.885,17.192,21.07,19.281,6.594,22.1
2011-03-31,53.35,28.51,14.606,32.62,11.885,24.661,29.55,9.08,3.18,6.031,2.454,19.229,15.667,13.515,9.935,37.25,10.861,30.83,4.445,11.85,13.5,22.998,8.38,30.62,22.08,24.119,26.68,21.927,17.523,21.64,19.419,6.732,21.84
2011-04-01,53.01,28.74,14.583,33.09,11.938,24.99,29.98,9.348,3.203,6.059,2.563,19.095,15.78,13.75,10.064,37.02,11.268,31.19,4.57,12.125,13.73,23.323,8.27,31.04,22.32,23.851,26.72,22.036,17.605,22.25,19.547,6.972,21.81
2011-04-04,54.15,28.61,14.456,32.8,11.831,25.1,29.9,9.21,3.228,6.021,2.596,19.086,15.733,13.815,9.907,37.32,11.15,30.83,4.63,12.033,13.58,23.698,8.32,31.21,22.24,23.752,27.08,22.348,18.015,22.78,19.556,6.972,21.85
2011-04-05,54.4,28.37,14.463,32.33,11.774,25.39,29.73,9.336,3.247,5.998,2.481,18.933,15.717,14.01,9.889,37.31,11.404,31.1,4.65,12.188,13.43,23.403,8.49,31.46,22.6,23.703,27.03,22.215,18.117,22.64,19.566,6.912,21.86
2011-04-06,53.55,28.17,14.414,32.08,11.728,25.38,29.8,9.25,3.269,5.965,2.423,18.571,15.6,14.045,9.889,37.89,11.251,30.6,4.62,12.25,13.28,22.898,8.55,31.25,22.672,23.366,26.9,21.554,17.933,22.2,19.409,6.822,21.75
2011-04-07,53.11,28.0,14.437,31.65,11.813,25.24,29.75,9.19,3.277,5.965,2.423,18.971,15.5,14.135,9.942,37.25,11.167,30.05,4.534,12.25,13.2,22.688,8.45,30.99,22.456,23.792,26.52,21.379,17.728,21.99,19.438,6.906,21.38
2011-04-08,53.0,28.01,14.136,31.47,11.564,25.04,29.39,9.16,3.17,5.861,2.404,19.048,15.35,14.25,9.764,37.6,11.004,29.8,4.48,12.123,12.9,22.703,8.5,30.85,22.248,23.911,25.98,21.091,17.581,22.31,19.389,6.822,20.87
2011-04-11,53.07,27.49,14.031,31.02,11.489,24.641,29.0,9.164,3.197,5.838,2.408,19.133,15.313,14.245,9.622,37.89,10.812,29.9,4.434,12.073,12.94,22.448,8.4,30.44,22.0,23.96,25.86,20.901,17.662,22.6,18.711,6.816,20.73
2011-04-12,52.0,26.65,13.96,29.92,11.35,24.181,28.37,9.04,3.179,5.8,2.413,18.448,15.003,14.2,9.543,37.7,10.743,29.74,4.37,11.763,12.85,22.443,8.2,30.22,22.272,23.238,25.41,21.303,17.204,22.15,18.19,6.672,20.63
2011-04-13,51.25,26.15,13.967,29.3,11.375,23.961,28.48,8.995,3.166,5.819,2.385,18.01,15.283,14.17,9.543,37.99,10.812,30.33,4.363,11.75,12.63,22.748,8.35,30.03,22.56,22.871,24.55,21.171,16.97,22.24,17.521,6.63,20.8
2011-04-14,51.28,25.98,13.832,28.82,11.275,23.921,28.28,9.29,3.077,5.706,2.394,18.076,15.327,14.285,9.444,37.55,10.75,30.78,4.364,11.525,12.5,22.508,8.3,29.88,22.24,22.644,24.19,21.327,16.856,22.17,17.216,6.84,20.84
2011-04-15,51.15,26.53,13.885,29.64,11.225,23.841,27.86,9.29,3.003,5.739,2.404,18.286,15.407,14.1,9.408,37.8,10.656,30.75,4.362,11.575,12.55,22.348,8.18,29.92,22.12,23.02,24.3,21.488,16.868,22.16,17.334,6.732,21.04
2011-04-18,50.64,25.49,13.776,28.46,11.2,23.861,27.84,9.39,3.047,5.687,2.321,17.676,15.667,14.15,9.39,38.89,10.809,30.95,4.45,11.7,12.46,22.148,8.3,29.86,22.56,22.406,24.1,22.296,16.778,21.8,16.862,6.732,20.65
2011-04-19,51.1,25.73,13.99,28.77,11.282,23.791,28.15,9.622,3.166,5.767,2.233,17.676,15.533,14.0,9.265,38.5,10.976,30.7,4.4,11.935,12.4,22.253,8.36,29.75,22.4,22.198,24.0,21.913,16.786,21.85,16.961,6.63,20.78
2011-04-20,52.03,26.29,14.23,29.48,11.485,23.801,29.03,9.61,3.145,5.885,2.212,17.99,15.467,14.05,9.408,38.7,10.861,31.4,4.346,12.148,12.54,22.738,8.45,29.93,22.288,22.683,24.6,22.215,17.11,22.16,17.108,6.786,21.51
2011-04-21,52.03,26.29,14.23,29.48,11.485,23.801,29.03,9.61,3.145,5.885,2.212,17.99,15.467,14.05,9.408,38.7,10.861,31.4,4.346,12.148,12.54,22.738,8.45,29.93,22.288,22.683,24.6,22.215,17.11,22.16,17.108,6.786,21.51
2011-04-22,52.03,26.29,14.23,29.48,11.485,23.801,29.03,9.61,3.145,5.885,2.212,17.99,15.467,14.05,9.408,38.7,10.861,31.4,4.346,12.148,12.54,22.738,8.45,29.93,22.288,22.683,24.6,22.215,17.11,22.16,17.108,6.786,21.51
2011-04-25,52.54,26.18,14.181,29.35,11.468,23.531,29.0,9.74,3.077,5.838,2.231,17.876,15.52,14.175,9.401,39.05,10.927,31.56,4.35,12.125,12.51,23.248,8.45,29.55,22.52,22.495,24.6,22.069,17.196,22.73,17.157,6.702,21.76
2011-04-26,52.58,26.2,14.332,29.36,11.532,23.621,29.4,9.892,3.107,5.904,2.254,18.143,15.54,14.15,9.529,38.4,10.882,31.75,4.305,12.145,12.61,23.183,8.6,29.78,22.52,22.762,24.66,21.998,17.192,23.1,17.108,6.672,21.89
2011-04-27,51.9,25.74,14.136,28.93,11.35,23.221,29.4,9.959,2.944,5.795,2.188,17.886,15.383,14.175,9.511,38.07,11.004,31.65,4.23,12.228,12.42,22.373,8.55,29.12,22.592,22.465,24.59,22.201,16.889,23.19,16.42,6.576,21.45
2011-04-28,51.5,25.45,13.753,28.75,11.076,23.061,28.7,9.934,2.938,5.654,2.115,17.524,15.283,14.05,9.283,38.33,11.039,31.63,4.3,12.278,12.52,21.623,8.54,28.87,22.32,22.069,24.4,22.036,16.786,22.8,15.928,6.672,21.71
2011-04-29,51.79,25.6,13.93,28.89,11.193,22.891,28.99,10.009,2.914,5.725,2.173,18.0,15.19,13.725,9.444,38.4,11.213,31.53,4.3,12.25,12.36,22.148,8.59,28.61,22.048,22.703,24.46,21.516,16.663,22.9,15.879,6.9,21.8
2011-05-02,51.22,25.73,13.723,28.69,11.097,22.342,28.89,10.152,2.836,5.64,2.202,17.61,15.333,13.955,9.283,38.5,10.412,30.75,4.29,12.335,12.45,22.173,8.48,28.09,22.0,22.198,22.95,21.771,16.352,21.3,15.319,6.972,21.79
2011-05-03,50.05,25.45,13.254,28.46,10.762,22.332,28.1,9.954,2.753,5.489,2.212,17.048,15.387,13.895,9.087,39.87,10.398,30.9,4.25,12.4,13.24,22.188,8.24,28.3,21.76,21.693,22.79,21.889,16.07,20.75,14.778,6.882,21.27
2011-05-04,49.12,25.32,13.273,28.31,10.755,22.541,27.55,9.924,2.751,5.493,2.246,16.876,15.397,13.64,9.044,37.49,10.569,30.16,4.33,12.225,12.88,21.898,8.1,28.91,21.32,21.089,22.95,22.168,15.722,20.8,14.748,6.876,21.4
2011-05-05,49.74,24.47,13.423,27.54,10.823,22.801,27.64,10.234,2.759,5.531,2.231,16.143,15.763,13.625,9.173,37.83,10.673,30.2,4.39,12.12,13.2,21.648,8.19,28.78,21.84,20.505,22.8,21.885,15.886,20.4,14.866,6.762,21.94
2011-05-06,49.75,24.21,13.742,27.22,11.047,22.841,28.36,10.373,2.774,5.668,2.231,16.305,15.677,13.85,9.333,39.5,10.83,31.27,4.385,12.145,13.29,21.603,8.78,28.9,22.0,20.733,22.82,22.395,15.861,21.75,15.142,6.912,22.1
2011-05-09,49.95,24.6,13.783,27.7,11.09,22.691,28.48,10.194,2.747,5.663,2.173,16.295,15.667,14.15,9.44,39.5,10.976,31.85,4.4,12.175,13.5,21.648,8.57,28.77,22.0,20.752,22.76,22.452,16.07,22.08,14.778,6.882,21.52
2011-05-10,49.83,24.68,14.035,27.73,11.265,22.591,29.15,10.154,2.759,5.748,2.154,16.305,15.417,14.175,9.586,39.8,10.83,29.58,4.4,12.263,13.4,21.133,8.4,28.7,21.952,20.604,22.8,22.499,16.049,22.32,14.984,6.9,21.9
2011-05-11,48.36,24.01,13.829,27.21,11.215,22.441,29.05,10.048,2.76,5.649,2.156,16.086,15.763,13.87,9.451,39.9,10.795,29.06,4.355,12.25,13.3,20.998,8.38,28.41,21.92,20.584,22.35,22.168,15.431,21.87,14.945,6.882,20.99
2011-05-12,48.45,23.68,13.757,26.76,11.247,22.511,29.3,10.034,2.803,5.658,2.242,16.143,15.683,13.825,9.444,39.5,10.899,30.2,4.42,12.25,13.16,21.173,8.57,28.55,21.48,20.772,22.65,22.475,15.456,22.75,14.965,6.852,21.26
2011-05-13,47.66,23.52,13.412,26.4,10.958,22.411,28.42,9.936,2.833,5.507,2.269,15.905,15.483,13.55,9.301,39.9,10.673,30.25,4.4,12.25,13.22,20.998,8.44,28.37,21.728,20.277,22.17,22.428,15.108,22.45,14.817,6.732,21.0
2011-05-16,47.47,23.94,13.28,27.02,10.858,22.142,27.9,9.856,2.855,5.413,2.163,15.667,15.3,13.8,9.23,39.7,10.767,29.75,4.37,12.375,13.01,21.098,8.33,27.96,21.76,20.188,22.24,22.405,15.12,22.3,14.621,6.66,20.72
2011-05-17,47.96,24.4,13.325,27.45,10.922,22.391,28.0,10.02,2.821,5.437,2.15,15.886,15.267,13.945,9.34,40.49,10.757,29.1,4.388,12.603,12.84,21.563,8.54,28.23,21.84,20.545,22.46,22.452,15.325,22.9,14.945,6.84,20.86
2011-05-18,48.11,24.1,13.029,27.05,10.637,22.501,27.28,9.884,2.751,5.371,2.119,15.79,15.787,14.1,9.027,40.45,10.67,28.72,4.32,12.4,12.85,21.598,8.7,28.34,21.88,20.485,22.4,22.263,15.554,23.25,14.866,6.786,20.44
2011-05-19,48.54,23.64,13.006,26.56,10.637,22.481,27.25,9.864,2.774,5.323,2.098,15.781,16.167,13.95,9.052,40.95,10.746,28.78,4.335,12.3,12.97,20.998,8.8,28.28,21.848,20.198,22.29,22.319,15.578,23.65,14.729,6.648,20.07
2011-05-20,48.75,23.99,12.972,27.0,10.637,22.801,27.0,9.854,2.759,5.286,2.048,15.571,16.0,13.945,9.016,41.89,10.927,28.95,4.308,12.24,12.91,21.098,8.75,28.68,21.976,20.139,22.0,22.315,15.832,23.74,14.503,6.75,19.66
2011-05-23,48.7,23.6,12.916,26.7,10.648,22.691,27.13,9.844,2.714,5.262,2.056,15.638,16.137,13.77,9.034,42.24,10.743,28.72,4.285,12.173,12.77,21.023,8.7,28.5,22.0,20.109,21.95,22.041,15.783,23.3,14.257,6.69,19.58
2011-05-24,49.16,23.85,13.186,26.81,10.855,22.491,27.53,9.834,2.713,5.394,2.069,15.905,16.333,13.85,9.262,42.2,10.819,29.1,4.258,12.375,12.55,21.748,8.62,28.28,22.0,20.495,22.19,22.097,15.902,23.11,14.217,6.798,19.83
2011-05-25,49.28,23.9,13.048,26.91,10.755,22.531,27.25,9.83,2.682,5.356,2.112,16.248,16.5,13.995,9.155,41.62,10.69,29.5,4.27,12.278,12.55,21.498,8.74,28.4,21.944,21.089,21.85,22.026,15.963,23.3,14.208,6.876,19.85
2011-05-26,50.05,24.2,13.468,27.19,11.069,22.411,28.1,9.776,2.689,5.522,2.125,16.267,16.3,13.875,9.404,42.28,10.551,29.5,4.257,12.248,12.54,20.898,9.0,28.3,21.92,21.05,22.0,21.828,16.291,23.4,14.65,6.99,19.6
2011-05-27,50.35,24.29,13.404,27.29,11.061,22.242,28.38,9.834,2.66,5.493,2.106,16.333,16.15,13.775,9.39,42.45,10.534,29.22,4.23,12.35,12.59,20.848,8.92,28.06,21.824,21.168,21.95,21.672,16.496,23.6,14.67,7.086,19.52
2011-05-30,50.14,24.08,13.348,26.98,10.997,22.242,28.3,9.754,2.649,5.46,2.16,16.219,16.167,13.68,9.319,42.2,10.412,28.77,4.16,12.275,12.33,20.773,8.7,28.01,21.68,21.04,21.78,21.601,16.446,23.7,14.552,7.11,20.14
2011-05-31,50.25,24.09,13.457,26.83,11.054,22.391,28.05,9.734,2.663,5.573,2.154,16.486,16.097,13.815,9.354,42.5,10.307,29.28,4.1,12.348,12.51,21.148,8.8,28.3,21.4,21.545,22.04,21.417,16.582,24.7,14.896,7.393,19.94
2011-06-01,49.77,24.0,13.299,26.8,10.873,22.282,27.61,9.654,2.658,5.493,2.115,16.01,15.813,13.675,9.223,41.64,10.168,29.1,4.065,11.74,12.45,20.673,8.74,28.2,21.64,20.891,21.6,21.36,16.303,24.05,14.542,7.147,19.79
2011-06-02,49.85,23.95,13.427,26.58,10.94,22.302,27.4,9.636,2.612,5.545,2.087,16.067,16.167,13.705,9.351,42.98,10.325,28.6,4.118,11.975,12.5,20.848,8.91,28.62,21.664,20.911,21.7,21.79,16.295,24.42,15.034,7.273,20.54
2011-06-03,49.43,23.78,13.461,26.33,10.994,22.252,27.4,9.852,2.589,5.545,2.019,16.0,16.367,13.575,9.337,42.9,10.75,28.12,4.165,11.828,12.15,20.698,8.95,28.5,21.528,20.733,21.52,21.748,16.295,24.82,14.817,7.213,20.65
2011-06-06,49.05,23.2,13.149,25.77,10.816,22.092,27.33,9.784,2.589,5.432,2.025,15.552,16.233,13.465,9.158,42.65,10.69,27.95,4.057,11.65,12.2,20.573,8.84,28.35,21.64,20.297,20.75,21.388,16.107,24.56,14.208,7.092,20.01
2011-06-07,48.96,23.0,13.348,25.52,11.029,21.592,27.81,9.814,2.5,5.498,2.038,15.752,15.933,13.3,9.354,43.9,10.642,27.9,3.998,11.773,12.0,20.498,8.96,27.9,21.32,20.347,20.62,21.743,16.131,25.0,14.021,7.026,20.1
2011-06-08,49.0,23.2,13.28,25.8,11.008,21.642,27.75,9.962,2.568,5.498,2.021,15.59,15.573,13.3,9.365,42.99,10.582,26.15,3.968,11.813,11.85,20.248,8.7,28.23,21.32,20.099,20.34,21.27,16.172,24.7,13.863,6.972,19.37
2011-06-09,49.54,23.7,13.179,26.26,10.926,21.742,27.54,10.056,2.577,5.446,2.106,15.838,15.633,13.3,9.251,42.2,10.454,25.31,4.02,11.778,12.14,20.053,8.85,28.05,21.2,20.396,19.81,21.223,16.09,24.17,14.07,6.972,19.09
2011-06-10,48.99,23.72,13.104,26.2,10.769,21.372,27.1,9.886,2.552,5.389,2.115,15.571,15.417,13.25,9.137,41.88,10.426,25.25,4.025,11.338,12.05,19.823,8.8,27.59,20.992,20.149,20.0,20.897,16.008,23.37,13.785,6.912,18.85
2011-06-13,48.08,23.33,13.066,25.73,10.78,21.342,27.36,9.756,2.518,5.385,2.058,15.4,15.533,13.055,9.155,40.08,10.436,24.09,4.0,11.6,12.2,19.873,8.83,27.7,20.64,19.931,19.61,20.892,15.726,23.05,13.559,6.822,18.63
2011-06-14,48.32,23.6,13.239,26.15,10.88,21.312,27.64,9.95,2.552,5.46,2.094,15.524,15.633,13.08,9.23,40.0,10.513,24.48,4.0,11.75,12.69,19.998,8.83,27.77,20.44,19.921,19.55,20.821,15.84,23.2,13.667,6.768,18.87
2011-06-15,48.0,23.3,13.367,25.81,10.955,21.292,27.6,9.844,2.568,5.493,2.087,15.429,15.0,12.875,9.297,40.45,10.481,24.53,4.045,11.5,12.55,19.723,8.84,27.82,20.84,19.832,19.4,20.594,15.763,22.73,13.372,6.672,18.52
2011-06-16,47.46,23.29,13.284,25.87,10.833,21.382,27.05,9.794,2.538,5.451,2.019,15.181,15.5,12.955,9.187,40.33,10.516,24.7,4.16,11.423,12.5,19.278,8.7,28.25,21.2,19.594,19.02,20.561,15.607,22.5,13.077,6.78,17.9
2011-06-17,47.22,23.24,13.138,25.67,10.798,20.942,27.05,9.724,2.552,5.422,2.019,14.952,15.267,12.925,9.23,40.0,10.447,24.86,4.15,11.813,12.65,19.199,8.55,26.51,21.048,19.297,19.04,20.845,15.599,21.65,12.998,6.714,17.94
