Date,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,IAG LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,FCIT LN Equity,DCC LN Equity,STJ LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,RS1 LN Equity,SDR LN Equity,UTG LN Equity
2020-07-01,8451.0,372.3,4338.0,309.35,2697.0,1656.375,3122.5,4448.0,1868.5,7406.0,8316.0,991.0,1139.0,483.3,30.7,1816.315,113.54,1213.482,10515.0,2733.0,831.2,282.847,98.009,1371.0,431.0,127.84,513.8,1523.0,218.2,128.639,359.605,462.0,3643.0,669.6,2190.0,824.0,1580.5,4858.0,911.6,40.34,621.6,111.0,2298.0,2293.0,1646.5,1964.5,9860.0,5238.0,2253.0,5446.0,913.2,277.352,570.8,2478.0,748.4,1401.5,145.326,923.4,1055.5,99.66,687.0,6776.0,943.2,203.2,561.0,494.3,4174.0,219.5,2904.0,138.5,912.5,1836.0,554.0,126.04,318.7,420.4,669.5,493.68,917.5
2020-07-02,8594.0,389.1,4421.0,313.25,2741.5,1668.717,3127.0,4545.0,1871.5,7528.0,8434.0,939.2,1145.0,483.5,31.85,1863.892,117.9,1224.446,10800.0,2776.0,846.4,280.947,100.377,1371.5,442.2,129.48,519.4,1518.5,223.6,134.615,366.711,467.6,3715.0,665.2,2212.0,848.0,1584.0,5030.0,922.2,40.5,630.6,113.25,2312.0,2321.0,1675.5,2046.0,9920.0,5268.0,2349.0,5438.0,918.6,285.534,575.0,2482.0,778.8,1387.0,153.613,941.8,1081.5,102.15,693.0,6840.0,962.8,200.4,575.0,504.8,4190.0,225.7,2902.0,143.25,929.0,1863.0,557.8,130.44,296.7,427.6,674.0,509.15,920.0
2020-07-03,8459.0,383.5,4318.0,307.55,2690.0,1644.641,3060.5,4458.5,1848.5,7446.0,8466.0,922.2,1152.5,482.2,31.025,1826.467,115.72,1200.027,10725.0,2737.0,833.4,280.567,90.322,1360.0,435.0,129.64,515.2,1486.5,219.4,131.223,359.868,457.9,3712.0,665.6,2190.0,854.0,1577.0,4798.0,913.4,40.6,623.2,111.35,2276.0,2278.0,1635.0,2027.0,9834.0,5196.0,2387.0,5420.0,902.2,277.471,574.0,2454.0,776.8,1385.5,150.298,925.2,1094.0,98.16,692.0,6786.0,948.6,197.25,578.0,490.3,4163.0,220.5,2890.0,137.0,937.0,1856.0,544.2,130.52,291.4,423.8,669.5,504.9,914.5
2020-07-06,8660.0,408.65,4352.0,312.75,2758.0,1669.526,3131.5,4550.0,1888.0,7574.0,8494.0,917.2,1181.0,492.2,31.205,1851.55,117.3,1258.832,10730.0,2762.0,863.4,277.273,96.396,1366.5,457.3,130.24,522.8,1518.5,221.5,134.723,372.895,472.0,3830.0,680.8,2242.0,898.0,1595.0,4850.0,923.6,40.06,632.0,109.5,2338.0,2285.0,1628.5,2026.0,10080.0,5370.0,2440.0,5562.0,900.2,282.807,572.6,2470.0,789.0,1432.0,151.16,960.0,1117.5,98.4,702.0,6966.0,985.0,195.7,587.8,529.4,4324.0,226.4,2932.0,143.95,950.0,1886.0,550.4,134.92,288.2,432.2,682.5,514.08,934.5
2020-07-07,8537.0,395.15,4262.0,308.35,2730.0,1635.739,3065.0,4570.0,1858.5,7438.0,8288.0,893.0,1139.0,489.2,30.74,1833.236,114.96,1242.387,10745.0,2761.0,841.4,276.387,95.229,1330.5,442.2,127.02,518.2,1472.0,220.2,131.169,374.868,452.7,3821.0,669.6,2229.0,892.0,1578.5,4775.0,915.0,39.63,624.8,107.3,2331.0,2265.0,1610.0,1951.0,10025.0,5374.0,2305.0,5494.0,883.8,282.095,569.8,2428.0,817.4,1437.5,146.254,976.0,1106.5,94.24,690.0,6938.0,979.6,193.95,566.0,528.4,4296.0,225.0,2926.0,144.0,955.5,1863.0,546.8,133.68,281.1,420.2,676.0,512.72,924.0
2020-07-08,8579.0,383.65,4249.0,303.45,2748.0,1623.195,3048.5,4612.0,1839.5,7526.0,8402.0,899.2,1125.0,479.9,30.72,1865.286,114.4,1246.872,10705.0,2664.0,821.4,272.333,98.764,1341.0,435.6,125.28,526.4,1440.0,217.7,129.877,370.395,446.8,3811.0,660.4,2211.0,899.5,1536.0,4673.0,909.0,39.68,591.4,107.0,2310.0,2259.0,1590.5,1996.5,10030.0,5356.0,2262.0,5462.0,886.8,270.593,566.0,2437.0,809.8,1417.0,140.618,970.4,1065.0,95.0,688.0,6800.0,963.6,191.0,566.8,522.0,4239.0,221.4,2918.0,141.45,936.5,1850.0,538.0,131.52,282.5,416.6,667.0,507.45,925.0
2020-07-09,8480.0,373.3,4215.0,290.0,2701.5,1611.259,2920.0,4612.0,1807.0,7566.0,8426.0,850.0,1099.0,477.9,29.735,1875.837,111.96,1228.433,10595.0,2581.0,815.8,268.027,87.954,1287.0,428.8,122.64,521.6,1405.0,212.7,127.131,367.5,432.8,3720.0,656.4,2131.0,900.0,1520.0,4700.0,912.0,38.0,575.6,107.85,2291.0,2240.0,1576.0,1975.0,9904.0,5322.0,2164.0,5398.0,862.0,269.526,549.2,2361.0,834.8,1401.0,137.569,989.2,1029.0,94.88,678.0,6730.0,935.4,187.4,545.0,532.2,4400.0,225.2,2914.0,143.4,930.0,1825.0,535.2,130.16,271.2,407.0,645.5,494.87,905.0
2020-07-10,8505.0,377.8,4193.0,290.8,2761.5,1593.252,2878.0,4616.0,1810.0,7614.0,8352.0,871.0,1115.0,474.5,30.455,1916.049,117.76,1239.396,10595.0,2565.0,825.2,272.08,91.523,1321.0,434.2,123.42,523.0,1400.0,220.4,130.846,372.105,440.3,3774.0,657.8,2197.0,911.0,1517.0,4717.0,936.6,39.23,585.6,110.0,2279.0,2286.0,1550.0,1945.0,10040.0,5396.0,2268.0,5336.0,867.0,280.435,558.8,2379.0,863.2,1430.5,140.353,987.0,1048.0,96.0,688.0,6826.0,957.0,193.75,551.4,543.6,4431.0,224.8,2900.0,145.0,937.5,1830.0,539.6,129.6,271.1,421.6,652.0,498.1,939.0
2020-07-13,8568.0,380.8,4283.0,296.65,2782.5,1615.912,2900.0,4760.0,1813.0,7680.0,8446.0,870.0,1145.0,476.4,30.64,1959.048,119.56,1240.393,10970.0,2606.0,844.2,272.333,91.9,1327.5,444.3,124.72,539.8,1407.0,222.0,131.977,376.842,437.0,3885.0,663.4,2220.0,959.0,1557.5,4800.0,941.6,39.73,593.4,111.1,2291.0,2286.0,1563.0,1951.0,10085.0,5482.0,2319.0,5408.0,881.4,278.301,561.4,2416.0,870.6,1458.5,141.613,1000.5,1079.0,97.5,706.0,6904.0,955.0,195.85,560.6,541.8,4430.0,226.5,2926.0,143.7,962.0,1835.0,542.8,129.12,274.0,426.0,657.0,496.74,936.5
2020-07-14,8549.0,383.75,4306.0,304.5,2775.0,1622.588,2902.5,4824.5,1789.0,7678.0,8312.0,879.0,1101.5,468.4,30.105,1958.252,119.36,1237.901,11085.0,2571.0,831.2,269.927,88.606,1335.5,445.1,126.9,542.0,1442.5,225.0,130.577,380.658,422.4,3774.0,664.0,2225.0,893.0,1562.0,4738.0,936.0,39.49,603.8,115.6,2187.0,2333.0,1557.5,1927.5,10050.0,5480.0,2246.0,5314.0,872.0,276.048,553.2,2384.0,868.0,1462.0,137.304,1007.5,1086.0,98.08,695.0,6970.0,953.0,198.1,555.6,528.2,4399.0,224.9,2940.0,138.75,975.5,1805.0,529.0,123.84,273.0,427.2,653.0,504.39,929.0
2020-07-15,8996.0,386.1,4348.0,310.25,2845.5,1669.526,2870.5,4844.5,1820.5,7700.0,8298.0,871.2,1184.5,489.4,30.385,1944.317,120.3,1263.816,11510.0,2648.0,874.0,271.573,93.41,1363.5,446.3,127.5,549.8,1428.5,227.4,130.846,386.842,433.9,3964.0,689.0,2245.0,908.0,1660.0,5004.0,938.8,40.82,610.4,113.45,2254.0,2349.0,1470.0,1987.0,10320.0,5544.0,2412.0,5564.0,873.4,290.514,552.2,2396.0,913.4,1518.5,152.022,1006.5,1123.0,99.04,704.0,7184.0,967.0,195.2,549.4,539.0,4462.0,225.7,2996.0,143.4,990.0,1837.0,537.2,130.36,281.5,437.4,666.5,506.77,931.0
2020-07-16,8844.0,385.6,4311.0,312.45,2813.5,1648.89,2796.5,4823.0,1799.0,7710.0,8290.0,877.4,1150.5,477.3,30.53,1921.623,118.58,1254.845,11500.0,2614.0,867.0,273.473,91.866,1397.0,447.8,127.46,552.4,1415.0,227.8,131.331,385.132,435.0,3925.0,673.6,2252.0,892.0,1602.0,5074.0,919.6,40.9,624.2,115.15,2262.0,2376.0,1435.5,1943.5,10375.0,5542.0,2344.0,5456.0,870.6,279.25,548.0,2386.0,879.8,1486.5,148.574,1012.0,1105.0,97.98,699.0,7064.0,972.2,195.5,545.0,539.4,4466.0,228.8,2984.0,142.15,984.0,1824.0,538.2,128.4,280.8,435.2,664.5,502.18,925.0
2020-07-17,9187.0,379.55,4376.0,309.3,2816.0,1679.44,2785.0,4941.0,1811.0,7754.0,8400.0,891.6,1135.0,486.2,30.565,1950.09,116.4,1248.367,11605.0,2653.0,862.8,271.827,90.734,1436.0,443.0,129.8,554.4,1420.0,227.4,129.877,384.868,436.0,3878.0,680.0,2262.0,903.0,1641.0,5030.0,921.2,41.28,608.2,116.75,2258.0,2363.0,1463.0,1916.5,10475.0,5604.0,2314.0,5494.0,873.6,276.997,554.6,2426.0,880.0,1491.0,145.127,1035.0,1111.0,98.84,701.0,7088.0,968.6,194.25,550.0,541.6,4425.0,227.3,2996.0,141.7,986.0,1832.0,526.8,129.32,281.9,434.6,661.5,503.03,948.0
2020-07-20,9320.0,374.3,4339.0,303.2,2793.0,1667.503,2705.5,4959.5,1786.0,7836.0,8482.0,896.2,1114.5,489.9,30.41,1954.27,116.22,1213.981,11485.0,2667.0,865.0,271.193,90.871,1417.5,442.3,129.28,554.4,1408.5,225.5,128.639,383.553,425.0,3789.0,690.2,2283.0,915.0,1638.5,5042.0,931.0,40.93,596.6,115.5,2270.0,2374.0,1425.5,1929.5,10645.0,5638.0,2280.0,5496.0,878.8,276.878,553.2,2437.0,872.0,1486.0,139.889,1047.5,1154.0,98.62,698.0,7002.0,969.0,190.75,549.2,547.4,4488.0,227.8,3006.0,140.1,994.5,1870.0,538.4,127.32,278.6,423.8,672.5,502.69,934.0
2020-07-21,9048.0,380.95,4351.0,315.95,2818.5,1642.618,2714.5,4845.0,1782.0,7790.0,8478.0,903.0,1154.0,495.4,30.505,1940.136,116.64,1223.449,11520.0,2650.0,870.0,274.613,98.009,1416.5,451.3,130.34,550.6,1389.5,226.0,130.685,379.079,435.5,3890.0,708.8,2260.0,917.5,1657.0,5028.0,932.6,41.48,614.2,116.0,2271.0,2338.0,1428.5,1921.5,10610.0,5592.0,2365.0,5504.0,870.2,285.653,564.2,2425.0,770.0,1478.0,144.0,1037.0,1183.0,98.02,700.0,6954.0,983.6,189.4,559.0,535.2,4436.0,225.1,3016.0,138.0,993.5,1826.0,540.6,126.64,282.8,428.6,677.0,505.75,950.0
2020-07-22,8801.0,370.5,4330.0,303.85,2780.0,1623.398,2687.5,4820.0,1764.5,7822.0,8486.0,902.8,1146.0,486.1,30.32,1930.581,117.42,1221.456,11555.0,2668.0,871.0,271.7,96.602,1427.5,444.9,129.98,549.0,1372.5,227.3,130.2,383.553,428.9,3847.0,707.0,2283.0,912.0,1634.0,5078.0,941.8,41.87,608.2,114.1,2265.0,2374.0,1370.0,1872.5,10680.0,5616.0,2267.0,5522.0,872.4,244.981,564.0,2439.0,768.0,1462.0,142.409,1033.5,1175.0,96.48,695.0,7130.0,990.2,189.5,558.6,537.6,4468.0,258.0,2972.0,137.55,988.5,1845.0,556.4,127.0,283.8,431.0,678.0,510.85,949.5
2020-07-23,8751.0,367.1,4671.0,299.8,2853.0,1626.432,2715.0,4816.0,1700.0,7960.0,8344.0,905.6,1123.0,493.5,30.165,1953.474,116.46,1199.03,11525.0,2638.0,867.0,273.6,93.204,1337.5,436.3,128.8,555.8,1390.5,224.2,125.892,378.158,406.3,3786.0,753.6,2259.0,913.5,1674.0,5164.0,942.0,40.37,626.0,112.75,2287.0,2372.0,1345.0,1873.0,10745.0,5702.0,2265.0,5528.0,872.2,258.261,550.0,2411.0,746.0,1476.0,138.298,1054.0,1206.5,97.08,697.0,7204.0,963.2,190.0,547.2,532.0,4504.0,254.2,2992.0,134.25,1006.0,1841.0,545.6,125.16,275.7,456.4,677.0,506.43,946.0
2020-07-24,8652.0,364.85,4678.0,298.1,2796.0,1598.513,2692.0,4747.5,1671.0,7712.0,8368.0,903.0,1120.0,477.9,29.695,1947.502,113.6,1146.205,11465.0,2581.0,870.0,279.553,92.003,1328.0,426.3,122.16,544.2,1395.5,216.7,123.846,369.737,400.9,3768.0,748.2,2233.0,885.5,1611.0,5146.0,925.0,47.14,617.4,112.35,2230.0,2346.0,1308.5,1833.5,10505.0,5726.0,2290.0,5416.0,882.2,247.471,544.6,2422.0,741.6,1436.0,131.668,1029.0,1214.0,95.36,686.0,7008.0,952.8,191.05,543.6,518.8,4452.0,248.3,2958.0,130.0,1074.0,1809.0,550.0,119.76,276.0,448.4,666.5,503.2,929.5
2020-07-27,8648.0,353.1,4700.0,294.4,2784.0,1601.75,2680.0,4839.0,1681.5,7720.0,8380.0,900.2,1082.5,478.4,28.9,1975.571,111.0,1152.684,11515.0,2576.0,870.0,278.667,89.224,1314.5,421.0,120.98,544.6,1390.0,220.0,120.669,364.474,391.5,3619.0,733.8,2234.0,877.0,1596.0,5092.0,924.0,48.11,603.0,108.05,2245.0,2362.0,1278.0,1805.5,10695.0,5850.0,2227.0,5550.0,886.0,233.645,512.2,2428.0,731.4,1430.5,123.944,1066.5,1229.0,96.5,680.0,7102.0,966.8,189.45,532.2,516.8,4471.0,250.4,2960.0,130.0,1065.0,1832.0,542.4,118.44,276.0,433.0,666.5,503.88,913.0
2020-07-28,8700.0,353.25,4689.0,293.75,2841.5,1623.195,2730.0,4765.0,1690.0,7800.0,8372.0,915.8,1079.5,484.4,29.22,1975.77,111.86,1156.172,11630.0,2551.0,869.8,276.133,90.116,1334.0,421.7,120.66,544.6,1411.0,224.1,123.092,367.763,398.0,3668.0,735.6,2245.0,880.0,1630.0,5262.0,935.8,50.98,592.4,109.95,2207.0,2369.0,1260.0,1832.0,10500.0,5800.0,2255.0,5598.0,907.6,230.941,543.2,2496.0,714.8,1436.0,125.9,1049.5,1209.5,100.2,682.0,7072.0,953.8,186.75,549.8,541.0,4694.0,249.3,2922.0,132.95,1063.0,1836.0,528.6,121.0,276.5,441.6,665.0,503.88,940.5
2020-07-29,8615.0,362.3,4758.0,293.8,2876.0,1571.807,2703.5,4798.0,1681.5,7960.0,8492.0,919.2,1076.5,476.9,28.365,1964.622,105.02,1164.146,11585.0,2527.0,884.2,280.693,86.856,1330.0,420.3,123.1,548.4,1385.5,224.9,120.077,365.789,387.7,3634.0,744.6,2267.0,888.0,1619.5,5666.0,952.4,50.42,593.2,111.9,2240.0,2403.0,1306.5,1873.5,10550.0,5804.0,2273.0,5652.0,911.2,223.02,539.6,2505.0,714.0,1426.0,122.386,1045.5,1200.0,101.0,681.0,7010.0,974.4,190.2,561.0,526.2,4622.0,249.9,2900.0,122.2,1081.0,1845.0,518.0,124.4,280.8,422.8,668.5,504.56,957.0
2020-07-30,8751.0,347.05,4653.0,283.35,2860.0,1546.922,2656.5,4675.5,1639.5,7812.0,8346.0,895.8,1069.5,505.0,26.205,1874.841,100.78,1108.33,11730.0,2467.0,868.4,276.133,84.179,1312.5,394.1,118.58,557.6,1341.0,211.2,114.1,350.921,381.4,3595.0,718.0,2223.0,865.0,1549.0,5502.0,951.6,49.06,580.2,107.85,2200.0,2395.0,1290.5,1797.5,10345.0,5678.0,2286.0,5622.0,893.0,212.016,539.2,2433.0,683.0,1363.0,120.033,1028.0,1218.0,96.66,671.0,6892.0,935.6,189.2,558.8,519.2,4566.0,244.5,2886.0,121.8,1062.0,1833.0,500.0,122.12,269.1,417.4,661.0,506.77,940.5
2020-07-31,8530.0,342.2,4573.0,275.15,2801.0,1547.528,2524.5,4615.0,1615.0,7706.0,8484.0,900.4,1050.5,490.2,26.285,1861.504,100.56,1101.852,11470.0,2435.0,889.6,274.993,79.478,1301.0,385.8,115.56,534.2,1276.0,214.0,114.154,346.974,369.9,3516.0,729.4,2198.0,869.0,1517.5,5450.0,969.2,48.77,568.0,98.58,2178.0,2400.0,1252.5,1765.0,10310.0,5730.0,2180.0,5378.0,900.0,202.198,531.0,2450.0,664.6,1355.0,109.226,1027.5,1196.5,94.98,666.0,6832.0,942.2,187.15,576.6,510.6,4454.0,241.9,2856.0,118.35,1044.0,1814.0,490.3,121.12,261.2,417.4,656.0,504.05,939.0
2020-08-03,8767.0,332.25,4664.0,281.05,2881.0,1603.773,2523.5,4805.5,1668.0,7906.0,8686.0,918.8,1078.0,492.1,27.87,1901.716,103.82,1150.192,11790.0,2528.0,911.6,277.653,79.066,1310.0,391.8,117.02,550.8,1272.5,220.3,119.592,360.395,385.0,3612.0,750.4,2280.0,894.0,1545.5,5544.0,975.6,49.5,593.0,98.02,2244.0,2459.0,1280.0,1786.0,10455.0,5820.0,2220.0,5622.0,907.6,209.218,541.8,2462.0,691.2,1410.0,108.63,1067.0,1233.5,96.98,679.0,7090.0,961.8,187.2,584.0,524.4,4560.0,247.8,2942.0,118.75,1081.0,1857.0,496.5,122.4,271.0,425.6,670.0,516.29,932.5
2020-08-04,8550.0,336.7,4667.0,299.25,2721.0,1591.229,2550.0,4772.0,1633.5,7804.0,8438.0,923.0,1090.5,513.2,28.155,1871.457,105.3,1163.149,11705.0,2492.0,903.4,281.707,84.179,1318.0,401.2,117.78,536.8,1280.0,220.1,121.1,366.447,386.3,3709.0,741.6,2270.0,897.5,1533.0,5502.0,963.2,48.84,610.2,106.1,2183.0,2471.0,1280.5,1810.0,10300.0,5738.0,2302.0,5476.0,909.0,228.854,546.0,2456.0,686.0,1410.0,116.287,1055.0,1209.0,98.22,685.0,6970.0,967.4,190.8,598.2,515.8,4413.0,250.9,2954.0,119.3,1060.0,1850.0,500.8,123.2,270.7,426.8,673.0,505.07,948.5
2020-08-05,8500.0,333.45,4663.0,306.65,2623.0,1591.431,2548.5,4958.0,1670.0,7710.0,8588.0,907.4,1157.0,524.8,28.175,1958.65,107.34,1194.545,11850.0,2582.0,925.8,280.82,88.709,1325.0,403.4,117.2,537.6,1290.0,223.0,120.562,374.079,387.0,3844.0,755.2,2313.0,903.5,1549.0,5626.0,987.6,47.99,612.2,105.2,2202.0,2492.0,1324.0,1856.5,10440.0,5810.0,2392.0,5614.0,901.8,233.17,561.0,2441.0,703.8,1449.0,128.486,1103.5,1258.0,102.6,688.0,7020.0,982.0,191.25,610.0,520.2,4455.0,262.0,3022.0,123.7,1082.0,1896.0,511.2,130.0,273.0,432.6,693.5,511.36,962.0
2020-08-06,8419.0,324.95,4577.0,295.25,2575.0,1567.963,2515.0,4720.0,1679.0,7628.0,8578.0,898.0,1169.5,507.8,28.16,1920.627,105.84,1179.594,11910.0,2587.0,918.2,281.96,86.856,1322.5,395.8,116.0,534.4,1262.5,224.7,120.508,391.447,387.1,3848.0,751.2,2303.0,903.0,1535.5,5620.0,977.2,47.17,610.0,103.6,2218.0,2485.0,1315.5,1877.5,10445.0,5778.0,2353.0,5644.0,901.6,231.842,605.0,2449.0,724.0,1436.0,123.381,1090.5,1235.0,101.25,684.0,6926.0,983.2,189.0,579.8,500.0,4388.0,260.2,3094.0,118.35,1027.0,1897.0,510.4,131.08,267.8,422.8,694.5,508.47,950.0
2020-08-07,8470.0,325.55,4539.0,287.25,2567.0,1573.223,2491.5,4669.5,1703.0,7578.0,8620.0,904.0,1176.5,507.8,27.785,1879.022,104.6,1200.525,12005.0,2613.0,925.4,283.353,86.684,1329.0,400.9,116.74,546.4,1249.0,227.2,119.108,386.316,395.5,3911.0,765.4,2307.0,902.5,1581.0,5714.0,984.0,46.22,611.8,105.75,2250.0,2520.0,1320.0,1884.0,10590.0,5840.0,2379.0,5810.0,902.8,240.238,590.2,2467.0,725.2,1442.5,123.083,1077.0,1248.5,103.6,688.0,6974.0,996.0,189.45,580.0,510.6,4508.0,263.6,3154.0,119.5,1058.0,1943.0,520.0,131.84,268.7,424.4,698.0,505.75,948.5
2020-08-10,8380.0,331.0,4520.0,295.4,2568.0,1571.2,2543.5,4693.0,1693.0,7498.0,8474.0,901.8,1177.5,517.4,28.415,1894.748,106.64,1227.934,11650.0,2624.0,917.0,285.507,91.18,1321.0,406.6,116.62,539.4,1262.5,233.0,122.877,384.211,400.5,4001.0,745.2,2318.0,879.0,1563.0,5800.0,973.8,47.57,620.6,107.85,2210.0,2536.0,1350.5,1909.0,10450.0,5854.0,2447.0,5680.0,904.6,255.415,608.8,2480.0,716.0,1446.0,133.723,1095.5,1273.0,110.3,692.0,6922.0,1002.5,190.0,585.2,503.4,4479.0,263.7,3130.0,118.1,1049.0,1922.0,527.8,136.88,269.5,424.8,696.0,501.5,937.0
2020-08-11,8450.0,346.0,4485.0,307.55,2570.0,1594.264,2595.0,4730.0,1726.0,7408.0,8546.0,887.8,1240.0,527.2,29.455,1915.252,111.76,1262.819,11800.0,2739.0,934.6,284.62,93.925,1316.0,428.1,118.78,527.2,1281.0,238.4,128.531,395.132,423.5,4193.0,749.0,2374.0,885.0,1577.0,6018.0,955.0,49.43,644.2,109.05,2241.0,2525.0,1407.5,1994.0,10660.0,5906.0,2573.0,5810.0,891.2,262.293,622.8,2465.0,785.0,1486.0,144.994,1112.5,1338.0,116.75,697.0,6970.0,1023.5,190.15,585.6,499.6,4511.0,270.5,3080.0,117.25,1080.0,1925.0,534.6,141.32,276.9,434.0,709.0,518.5,959.0
2020-08-12,8699.0,357.1,4589.0,311.3,2663.5,1630.276,2630.5,4838.0,1776.5,7504.0,8874.0,924.2,1231.5,536.0,29.69,1953.076,111.5,1284.248,11990.0,2794.0,951.0,292.473,93.136,1326.0,438.5,119.8,539.6,1318.0,236.9,128.531,399.605,429.5,4181.0,761.2,2417.0,900.5,1611.5,6018.0,971.4,48.73,644.8,110.2,2286.0,2708.0,1434.0,1991.0,10760.0,6018.0,2520.0,5984.0,932.8,260.87,631.8,2589.0,785.4,1485.0,141.414,1125.0,1369.0,118.0,704.0,7058.0,1027.0,194.6,573.8,517.0,4586.0,273.3,3176.0,120.6,1089.0,1948.0,537.6,141.44,284.3,443.2,723.0,525.98,955.0
2020-08-13,8542.0,343.75,4583.0,301.2,2650.0,1587.992,2584.5,4752.5,1767.0,7508.0,8778.0,904.2,1213.5,534.2,29.18,1909.081,108.08,1263.816,12325.0,2749.0,926.2,289.94,91.866,1319.5,423.4,120.24,538.4,1284.5,228.5,123.577,385.526,422.2,4226.0,760.8,2445.0,906.5,1592.0,5902.0,963.2,47.58,631.8,108.0,2300.0,2689.0,1421.5,1983.0,10950.0,6038.0,2527.0,5960.0,908.2,252.214,625.4,2542.0,800.0,1468.5,135.514,1108.0,1358.0,114.95,694.0,7038.0,1016.0,191.35,567.8,510.8,4583.0,273.0,3176.0,119.5,1070.0,1961.0,535.4,140.12,280.1,433.8,717.5,519.18,948.5
2020-08-14,8381.0,341.3,4541.0,292.65,2603.0,1553.598,2526.0,4705.5,1722.0,7438.0,8636.0,891.8,1195.0,534.0,28.95,1870.462,109.2,1252.354,12015.0,2690.0,922.8,288.8,88.228,1302.0,421.9,118.68,529.6,1274.5,226.1,124.654,380.0,412.1,4148.0,740.8,2384.0,885.0,1566.5,5950.0,963.2,46.63,625.0,108.05,2243.0,2688.0,1399.5,1960.0,10665.0,5954.0,2444.0,5846.0,894.4,243.676,610.2,2508.0,769.8,1420.5,128.983,1105.0,1342.0,112.85,694.0,6856.0,1004.5,189.85,570.0,511.8,4595.0,268.2,3122.0,120.25,1049.0,1915.0,533.4,138.68,278.1,432.0,706.0,514.25,940.0
2020-08-17,8579.0,338.65,4550.0,288.55,2635.0,1573.627,2574.0,4783.5,1736.5,7474.0,8732.0,889.6,1191.0,535.6,28.625,1923.414,107.94,1244.38,12145.0,2764.0,932.0,289.94,88.297,1304.0,416.8,117.72,536.0,1297.5,225.2,122.554,380.395,408.7,4048.0,745.0,2400.0,897.0,1566.5,5986.0,972.8,46.78,620.2,106.0,2270.0,2712.0,1425.5,2010.0,10690.0,6062.0,2385.0,5902.0,884.2,247.708,608.2,2490.0,766.4,1436.5,122.154,1122.5,1332.5,113.6,695.0,6936.0,1004.5,190.0,564.2,521.4,4652.0,274.0,3144.0,121.35,1057.0,1948.0,540.0,138.6,283.0,429.2,713.5,515.27,946.0
2020-08-18,8492.0,332.4,4509.0,283.35,2630.0,1556.835,2550.0,4797.5,1721.5,7508.0,8678.0,871.2,1178.0,538.8,28.185,1907.489,108.12,1234.413,12100.0,2740.0,922.0,289.18,87.508,1290.5,407.5,117.2,527.6,1292.0,225.5,120.669,377.632,403.0,3939.0,745.6,2400.0,899.0,1529.0,6050.0,951.2,45.3,607.6,103.9,2262.0,2698.0,1425.0,1972.0,10675.0,6014.0,2335.0,5860.0,863.0,242.253,590.4,2435.0,773.0,1435.5,123.845,1132.5,1317.5,108.05,690.0,6854.0,997.2,188.9,555.0,534.4,4698.0,275.6,3114.0,121.6,1072.0,1933.0,544.2,136.12,276.2,436.6,710.5,511.7,942.0
2020-08-19,8608.0,335.6,4561.0,283.7,2642.0,1568.772,2565.5,4790.5,1740.0,7636.0,8848.0,873.0,1149.5,538.0,28.66,1936.354,110.2,1246.373,12165.0,2745.0,927.6,288.42,90.013,1295.0,413.3,118.38,529.0,1298.0,227.0,124.008,377.763,407.8,3996.0,739.4,2414.0,912.5,1534.5,6088.0,944.6,45.67,613.4,105.5,2249.0,2680.0,1421.5,2009.0,10665.0,5982.0,2372.0,5852.0,858.0,247.589,593.8,2425.0,769.0,1435.0,133.259,1148.5,1328.5,108.95,690.0,6908.0,1004.0,187.35,548.0,522.6,4642.0,277.5,3128.0,122.45,1068.0,1906.0,539.4,135.88,284.3,430.6,702.5,512.04,933.0
